StationID,StationName,State,Latitude,Longitude,StationType
8519112,"St. George, Staten Island",New York,+40.6433,-74.0733,Subordinate
8517921,Gowanus Bay,New York,+40.6650,-74.0133,Subordinate
8518750,The Battery,New York,+40.7006,-74.0142,Harmonic
8530645,"Weehawken, Union City, N.J.",New York,+40.7650,-74.0183,Subordinate
8530505,"Edgewater, N.J.",New York,+40.8133,-73.9783,Subordinate
8518902,Dyckman Street,New York,+40.8683,-73.9333,Harmonic
8518903,"Spuyten Duyvil Creek Ent., N.Y.",New York,+40.8783,-73.9250,Subordinate
8518905,"Riverdale, N.Y.",New York,+40.9033,-73.9167,Subordinate
8530095,"Alpine, N.J.",New York,+40.9450,-73.9183,Subordinate
8518919,Tarrytown,New York,+41.0783,-73.8700,Subordinate
8518924,Haverstraw,New York,+41.2183,-73.9633,Harmonic
8518949,Peekskill,New York,+41.2883,-73.9317,Subordinate
8518935,Newburgh,New York,+41.5000,-74.0067,Subordinate
8518934,"Beacon, Hudson River",New York,+41.5000,-73.9833,Harmonic
8518939,New Hamburg,New York,+41.5833,-73.9500,Subordinate
8518945,Poughkeepsie,New York,+41.7000,-73.9333,Subordinate
8518951,Hyde Park,New York,+41.7833,-73.9500,Harmonic
8518993,Kingston,New York,+41.9183,-73.9833,Subordinate
8518964,Tivoli,New York,+42.0583,-73.9167,Subordinate
8518974,Hudson,New York,+42.2500,-73.8000,Subordinate
8518989,Castleton,New York,+42.5333,-73.7667,Subordinate
8518995,Albany,New York,+42.6500,-73.7467,Harmonic
TEC1603,Troy,New York,+42.7167,-73.7000,Subordinate
8530985,Constable Hook,New York,+40.6550,-74.0850,Subordinate
8519483,Bergen Point West Reach,New York,+40.6367,-74.1417,Harmonic
8530882,Port Elizabeth,New York,+40.6733,-74.1400,Subordinate
8530884,Port Newark Terminal,New York,+40.6900,-74.1333,Subordinate
8530743,Point No Point,New York,+40.7317,-74.1167,Subordinate
8530591,Belleville,New York,+40.7867,-74.1467,Subordinate
8530403,East Rutherford,New York,+40.8467,-74.1200,Subordinate
8530772,Kearny Point,New York,+40.7283,-74.1033,Subordinate
8530696,Amtrak Rr. Swing Bridge,New York,+40.7517,-74.0967,Subordinate
8530586,"Fish Creek, Berrys Creek",New York,+40.7933,-74.0917,Subordinate
8530528,"Carlstadt, Garretts Reach",New York,+40.8067,-74.0600,Subordinate
8530531,"North Secaucus, Garretts Reach",New York,+40.8050,-74.0533,Subordinate
8530398,Ridgefield Park,New York,+40.8500,-74.0300,Subordinate
8530278,Hackensack,New York,+40.8800,-74.0400,Subordinate
8530186,New Millford,New York,+40.9350,-74.0300,Subordinate
8519200,"Port Ivory, Howland Hook, N.Y.",New York,+40.6450,-74.1800,Subordinate
8531077,"Rahway River, Rr. Bridge",New York,+40.5983,-74.2317,Subordinate
TEC1645,Chelsea,New York,+40.6000,-74.2000,Subordinate
8531095,Carteret,New York,+40.5867,-74.2100,Subordinate
8519789,"Rossville, N.Y.",New York,+40.5567,-74.2233,Subordinate
8531156,"Woodbridge Creek, 0.8 N.Mi. Above Entrance",New York,+40.5450,-74.2650,Subordinate
8519436,Great Kills Harbor,New York,+40.5433,-74.1400,Harmonic
8519726,Princes Bay,New York,+40.5117,-74.2000,Subordinate
8531232,South Amboy,New York,+40.4917,-74.2817,Subordinate
8531262,Keasbey,New York,+40.5083,-74.3117,Subordinate
8531390,Sayreville,New York,+40.4783,-74.3567,Subordinate
8531369,"Old Bridge, South River",New York,+40.4167,-74.3633,Subordinate
8531463,New Brunswick,New York,+40.4883,-74.4350,Subordinate
8531223,"Cheesequake Creek, Garden State Parkway",New York,+40.4533,-74.2733,Subordinate
8531545,Keyport,New York,+40.4400,-74.1983,Subordinate
8531526,"Matawan Creek, Route 35 Bridge",New York,+40.4333,-74.2183,Subordinate
8531592,Waackaack Creek,New York,+40.4483,-74.1433,Subordinate
8531662,Atlantic Highlands,New Jersey,+40.4183,-74.0350,Subordinate
8531680,Sandy Hook,New Jersey,+40.4669,-74.0094,Harmonic
8531712,"Highlands, Route 36 Bridge",New Jersey,+40.3967,-73.9817,Subordinate
8531753,"Oceanic Bridge, Navesink River",New Jersey,+40.3767,-74.0150,Subordinate
8531833,"Red Bank, Navesink River",New Jersey,+40.3550,-74.0650,Subordinate
8531804,Sea Bright,New Jersey,+40.3650,-73.9750,Subordinate
8531925,"Gooseneck Point, Bridge",New Jersey,+40.3267,-74.0167,Subordinate
8531942,Long Branch Reach,New Jersey,+40.3250,-73.9967,Subordinate
8532339,"Shark River Island, Fixed Rr. Bridge",New Jersey,+40.1867,-74.0267,Subordinate
8532322,Shark River Hills,New Jersey,+40.1917,-74.0383,Subordinate
8532371,New Bedford,New Jersey,+40.1783,-74.0467,Subordinate
8531991,Long Branch (Fishing Pier),New Jersey,+40.3033,-73.9767,Subordinate
8532337,"Belmar, Atlantic Ocean",New Jersey,+40.1850,-74.0083,Subordinate
8532591,"Manasquan Inlet, Uscg Station",New Jersey,+40.1017,-74.0350,Subordinate
8532585,"Brielle, Route 35 Bridge",New Jersey,+40.1050,-74.0550,Subordinate
8532611,Riviera Beach,New Jersey,+40.0967,-74.0867,Subordinate
8532715,Beaverdam Creek Entrance,New Jersey,+40.0617,-74.0617,Subordinate
8532716,"Beaverdam Creek, Inside",New Jersey,+40.0617,-74.0733,Subordinate
8532703,Forge Pond,New Jersey,+40.0650,-74.1350,Subordinate
8532721,Tall Pines Camp,New Jersey,+40.0583,-74.1167,Subordinate
8533071,"Seaside Heights, Ocean",New Jersey,+39.9433,-74.0350,Subordinate
8532786,Mantoloking,New Jersey,+40.0367,-74.0533,Subordinate
8532835,"Kettle Creek, Green Island",New Jersey,+40.0133,-74.1133,Subordinate
8532885,Ocean Beach,New Jersey,+39.9883,-74.0683,Subordinate
8532921,"Silver Bay, Silver Bay Marina",New Jersey,+39.9967,-74.1483,Subordinate
8533005,Goose Creek Entrance,New Jersey,+39.9633,-74.1150,Subordinate
8533055,Coates Point,New Jersey,+39.9483,-74.1150,Subordinate
8533051,Toms River,New Jersey,+39.9500,-74.1983,Subordinate
8533135,Seaside Park,New Jersey,+39.9217,-74.0833,Subordinate
8533141,Barnegat Pier,New Jersey,+39.9183,-74.1100,Subordinate
8533185,Sloop Creek,New Jersey,+39.9050,-74.1333,Subordinate
8533295,Cedar Creek,New Jersey,+39.8700,-74.1550,Subordinate
8533345,Island Beach,New Jersey,+39.8517,-74.0883,Subordinate
8533365,Stouts Creek,New Jersey,+39.8450,-74.1517,Subordinate
8533391,Forked River,New Jersey,+39.8250,-74.1733,Subordinate
8533465,Oyster Creek,New Jersey,+39.8083,-74.1883,Subordinate
8533535,"Island Beach, Sedge Islands",New Jersey,+39.7883,-74.0983,Subordinate
8533541,Waretown,New Jersey,+39.7917,-74.1817,Subordinate
8533615,"Barnegat Inlet, Uscg Station",New Jersey,+39.7617,-74.1117,Harmonic
8533631,High Bar,New Jersey,+39.7567,-74.1283,Subordinate
8533665,Double Creek,New Jersey,+39.7450,-74.2017,Subordinate
8533738,Loveladies Harbor,New Jersey,+39.7250,-74.1367,Subordinate
8533780,Flat Creek,New Jersey,+39.7067,-74.1917,Subordinate
8533862,North Beach,New Jersey,+39.6750,-74.1600,Subordinate
8533909,Manahawkin Creek,New Jersey,+39.6667,-74.2150,Subordinate
8533935,Manahawkin Drawbridge,New Jersey,+39.6533,-74.1850,Subordinate
8533905,"Mill Creek, 1 N.Mi. Above Entrance",New Jersey,+39.6650,-74.2317,Subordinate
8533941,Cedar Run,New Jersey,+39.6533,-74.2567,Subordinate
8533982,"Dinner Point Creek, Upper End",New Jersey,+39.6567,-74.2700,Subordinate
8534048,Beach Haven Crest,New Jersey,+39.6133,-74.2100,Subordinate
8534044,Westecunk Creek Entrance,New Jersey,+39.6133,-74.2633,Subordinate
8533987,"West Creek, Westecunk Creek",New Jersey,+39.6317,-74.2967,Subordinate
8534049,"Parker Run, Upper End",New Jersey,+39.6167,-74.3100,Subordinate
8534139,Tuckerton Creek Entrance,New Jersey,+39.5767,-74.3317,Subordinate
8534080,"Tuckerton, Tuckerton Creek",New Jersey,+39.6017,-74.3417,Subordinate
8534208,Beach Haven Coast Guard Station,New Jersey,+39.5483,-74.2567,Subordinate
8534319,"Great Bay, Shooting Thorofare",New Jersey,+39.5083,-74.3250,Harmonic
8534287,Little Sheepshead Creek,New Jersey,+39.5217,-74.3200,Subordinate
8534296,"Seven Island, Newmans Thorofare",New Jersey,+39.5167,-74.3367,Subordinate
8534244,Graveling Point,New Jersey,+39.5400,-74.3867,Subordinate
8534256,"Nacote Creek, U.S. Highway 9 Bridge",New Jersey,+39.5350,-74.4633,Subordinate
8534212,Chestnut Neck Boat Yard,New Jersey,+39.5483,-74.4617,Subordinate
8534104,"New Gretna, Bass River",New Jersey,+39.5917,-74.4417,Subordinate
8534043,"Wading River (Town), Wading River",New Jersey,+39.6183,-74.4967,Subordinate
8534117,Green Bank,New Jersey,+39.6117,-74.5900,Subordinate
8534002,"Sweetwater, Mullica River Marina",New Jersey,+39.6250,-74.6417,Subordinate
8534393,Main Marsh Thorofare,New Jersey,+39.4783,-74.3833,Subordinate
8534496,Brigantine Channel @ Hoffman Thorofare,New Jersey,+39.4350,-74.3633,Subordinate
8534540,"Absecon, Absecon Creek, U.S. Hwy. 30 Bridge",New Jersey,+39.4233,-74.5000,Subordinate
8534638,"Absecon Channel, State Route 87 Bridge",New Jersey,+39.3850,-74.4250,Subordinate
8534720,Atlantic City,New Jersey,+39.3550,-74.4183,Harmonic
8534770,"Ventnor City, Ocean Pier",New Jersey,+39.3350,-74.4767,Harmonic
8534836,"Longport (Inside), Great Egg Harbor Inlet",New Jersey,+39.3083,-74.5333,Harmonic
8534739,"Dock Thorofare, Risley Channel",New Jersey,+39.3517,-74.5400,Subordinate
8534657,"Pleasantville, Lakes Bay, Great Egg Harbor Inlet",New Jersey,+39.3817,-74.5183,Subordinate
8534975,Beesleys Point,New Jersey,+39.2883,-74.6283,Subordinate
8534778,"Steelmanville, Patcong Ck., 2.5 Nm Above Ent.",New Jersey,+39.3350,-74.5967,Subordinate
8534883,"Tuckahoe, Tuckahoe River",New Jersey,+39.2950,-74.7483,Harmonic
8535001,"Cedar Swamp Creek, Tuckahoe River",New Jersey,+39.2467,-74.7183,Subordinate
8534691,"River Bend Marina, Great Egg Harbor River",New Jersey,+39.3683,-74.7167,Subordinate
8534468,"Mays Landing, Great Egg Harbor River",New Jersey,+39.4483,-74.7283,Harmonic
8535163,"Strathmere, Strathmere Bay",New Jersey,+39.2000,-74.6567,Subordinate
8535101,"Middle Thorofare, Ocean Drive Bridge",New Jersey,+39.2150,-74.6483,Subordinate
8535221,"Ludlam Bay, West Side",New Jersey,+39.1767,-74.7100,Subordinate
8535375,Townsend Inlet,New Jersey,+39.1217,-74.7167,Harmonic
8535309,Townsend Sound,New Jersey,+39.1467,-74.7500,Subordinate
8535357,Stites Sound,New Jersey,+39.1200,-74.7550,Subordinate
8535419,Ingram Thorofare,New Jersey,+39.1100,-74.7383,Subordinate
8535451,"Long Reach, Ingram Thorofare",New Jersey,+39.1017,-74.7550,Subordinate
8535581,"Stone Harbor, Great Channel",New Jersey,+39.0567,-74.7650,Subordinate
8535661,"Nummy Island, Grassy Sound Channel",New Jersey,+39.0283,-74.8017,Subordinate
8535726,"West Wildwood, Grassy Sound",New Jersey,+39.0050,-74.8267,Subordinate
8535695,"Old Turtle Thorofare, Rr. Bridge",New Jersey,+39.0183,-74.8417,Subordinate
8535835,"Wildwood Crest, Ocean Pier",New Jersey,+38.9750,-74.8233,Harmonic
8535805,"Swain Channel, Taylor Sound",New Jersey,+38.9800,-74.8633,Subordinate
8535838,"Wildwood Crest, Sunset Lake",New Jersey,+38.9783,-74.8367,Subordinate
8535901,Cape May Harbor,New Jersey,+38.9483,-74.8917,Subordinate
8535902,"Cape Island Creek, Cape May",New Jersey,+38.9467,-74.9133,Subordinate
8535962,"Cape May, Atlantic Ocean",New Jersey,+38.9300,-74.9350,Subordinate
8555889,Brandywine Shoal Light,New Jersey,+38.9867,-75.1133,Harmonic
8536021,"Cape May Point, Sunset Beach",New Jersey,+38.9467,-74.9717,Subordinate
8536110,Cape May,New Jersey,+38.9683,-74.9600,Harmonic
8536271,North Highlands Beach,New Jersey,+39.0183,-74.9533,Subordinate
8536449,"Dias Creek, Route 47 Bridge",New Jersey,+39.0833,-74.8867,Subordinate
8536581,Bidwell Creek Entrance,New Jersey,+39.1283,-74.8917,Harmonic
8536551,"Bidwell Creek, Route 47 Bridge",New Jersey,+39.1183,-74.8683,Subordinate
8536736,"Dennis Creek, 2.5 N.Mi. Above Entrance",New Jersey,+39.1783,-74.8517,Subordinate
8536687,"Sluice Creek, Route 47 Bridge, Dennis Creek",New Jersey,+39.1617,-74.8317,Subordinate
8536752,"Dennis Creek, Route 47 Bridge",New Jersey,+39.1833,-74.8217,Subordinate
8536823,"East Creek, Route 47 Bridge",New Jersey,+39.2083,-74.9017,Subordinate
8536764,"West Creek, 0.7 N.Mi. Above Entrance",New Jersey,+39.1883,-74.9150,Subordinate
8536851,"West Creek, Route 47 Bridge",New Jersey,+39.2167,-74.9250,Subordinate
8536801,"Riggins Ditch, 0.5 N.Mi. Above Entrance",New Jersey,+39.2000,-74.9700,Subordinate
8536855,"Riggins Ditch, Heislerville",New Jersey,+39.2183,-74.9800,Subordinate
8536780,"East Point, Maurice River Cove",New Jersey,+39.2000,-75.0200,Subordinate
8536889,Bivalve,New Jersey,+39.2300,-75.0367,Subordinate
8537059,Mauricetown,New Jersey,+39.2850,-74.9917,Subordinate
8537147,"Port Elizabeth, Manumuskin River",New Jersey,+39.3133,-74.9850,Subordinate
8537242,Menantico Creek Entrance,New Jersey,+39.3433,-75.0083,Subordinate
8537359,Millville,New Jersey,+39.3917,-75.0417,Subordinate
8536849,Dividing Creek Entrance,New Jersey,+39.2167,-75.1033,Subordinate
8536935,"Weir Creek Bridge, Dividing Creek",New Jersey,+39.2500,-75.1283,Subordinate
8536848,Fishing Creek Entrance,New Jersey,+39.2167,-75.1583,Subordinate
8536931,Fortescue Creek,New Jersey,+39.2383,-75.1750,Harmonic
8537026,"Hollywood Beach, The Glades",New Jersey,+39.2750,-75.1417,Subordinate
8537052,"Money Island, Nantuxent Creek Entrance",New Jersey,+39.2850,-75.2383,Subordinate
8537079,"Newport Landing, Nantuxent Creek",New Jersey,+39.2917,-75.1983,Subordinate
8537101,"Cedar Creek Entrance, Nantuxent Cove",New Jersey,+39.2983,-75.2467,Subordinate
8537116,"Back Creek Entrance, Nantuxent Cove",New Jersey,+39.3050,-75.2783,Subordinate
8537121,Ship John Shoal,New Jersey,+39.3050,-75.3750,Harmonic
8537374,"Greenwich Pier, Cohansey River",New Jersey,+39.3833,-75.3500,Subordinate
8537353,"Tindalls Wharf, Cohansey River",New Jersey,+39.3783,-75.2350,Subordinate
8557380,Lewes,Delaware,+38.7817,-75.1200,Harmonic
8556198,Mispillion River Entrance,Delaware,+38.9450,-75.3133,Subordinate
8555388,Murderkill River Entrance,Delaware,+39.0583,-75.3967,Subordinate
8554399,Mahon River Entrance,Delaware,+39.1850,-75.4000,Harmonic
8554038,"Leipsic, Leipsic River",Delaware,+39.2450,-75.5183,Subordinate
8537416,"Stathems Neck, Stow Creek, N.J.",Delaware,+39.4067,-75.4050,Subordinate
8553501,"Woodland Beach, Del.",Delaware,+39.3333,-75.4667,Subordinate
8537489,"Raccoon Ditch, Newport Meadows, Stow Creek, N.J.",Delaware,+39.4217,-75.3817,Subordinate
8537562,"Canton, Stow Creek, N.J.",Delaware,+39.4617,-75.4033,Subordinate
8537535,"1 N.Mi. Above Entrance, N.J.",Delaware,+39.4317,-75.4467,Subordinate
8537488,"Pine Island, Malapartis Creek, N.J.",Delaware,+39.4217,-75.4283,Subordinate
8537667,"Hope Creek, 0.6 N.Mi. Above Entrance, N.J.",Delaware,+39.4583,-75.4950,Subordinate
8553069,"Taylors Bridge, Blackbird Creek, Del.",Delaware,+39.4050,-75.5983,Subordinate
8537614,"Artificial Island, Salem Nuclear Plant, N.J.",Delaware,+39.4600,-75.5317,Subordinate
8537961,Sinnickson Landing,Delaware,+39.5700,-75.4983,Subordinate
8537979,Salem,Delaware,+39.5767,-75.4767,Subordinate
8537731,0.8 N.Mi. Above Entrance,Delaware,+39.4967,-75.5167,Subordinate
8537774,Abbots Meadow,Delaware,+39.5117,-75.4933,Subordinate
8537753,2.5 N.Mi. Above Entrance,Delaware,+39.5050,-75.4833,Subordinate
8537779,Coopers Creek Bridge,Delaware,+39.5133,-75.4467,Subordinate
8537889,Quinton,Delaware,+39.5483,-75.4150,Subordinate
8551910,Reedy Point,Delaware,+39.5583,-75.5733,Harmonic
8551973,"St. Georges, Delaware",Delaware,+39.5550,-75.6483,Subordinate
8552125,"Summit Bridge, Delaware",Delaware,+39.5333,-75.7333,Subordinate
8573927,Chesapeake City,Delaware,+39.5267,-75.8100,Harmonic
8551851,Delaware City Branch Channel Bridge,Delaware,+39.5700,-75.5900,Subordinate
8551762,Delaware City,Delaware,+39.5817,-75.5883,Harmonic
8551702,"Pea Patch Island, Bulkhead Shoal Channel, Del.",Delaware,+39.5833,-75.5733,Subordinate
8551201,"New Castle, Delaware",Delaware,+39.6567,-75.5617,Subordinate
8538231,"Salem Canal Entrance, N.J.",Delaware,+39.6833,-75.5100,Subordinate
8550714,Wilmington Marine Terminal,Delaware,+39.7183,-75.5200,Subordinate
8550658,"Millside, Rr. Bridge",Delaware,+39.7250,-75.5600,Subordinate
8550438,"Edgemoor, Del.",Delaware,+39.7500,-75.4933,Subordinate
8538369,"Pedricktown, Oldmans Creek, N.J.",Delaware,+39.7617,-75.4033,Subordinate
8538274,"Auburn, Oldmans Creek, N.J.",Delaware,+39.7150,-75.3600,Subordinate
8557863,Rehoboth Beach,Delaware,+38.7200,-75.0833,Subordinate
8558690,Indian River Inlet (Coast Guard Station),Delaware,+38.6100,-75.0700,Harmonic
8540433,Marcus Hook,Pennsylvania,+39.8117,-75.4100,Harmonic
8538449,"Bridgeport, Raccoon Creek, N.J.",Pennsylvania,+39.8067,-75.3550,Subordinate
8542425,Wanamaker Bridge,Pennsylvania,+39.8767,-75.3050,Subordinate
8542699,Norwood City,Pennsylvania,+39.8800,-75.2900,Subordinate
8542885,Tinicum National Wildlife Refuge,Pennsylvania,+39.8783,-75.2767,Subordinate
8543024,Tinicum National Wildlife Refuge,Pennsylvania,+39.8867,-75.2650,Subordinate
8538552,"Billingsport, N.J.",Pennsylvania,+39.8500,-75.2500,Subordinate
8538512,"Paulsboro, Mantua Creek, N.J.",Pennsylvania,+39.8350,-75.2383,Harmonic
8538438,"Mantua, Mantua Creek, N.J.",Pennsylvania,+39.7950,-75.1767,Subordinate
8538548,"Woodbury Creek, N.J.",Pennsylvania,+39.8600,-75.1867,Subordinate
8543925,Penrose Avenue Bridge,Pennsylvania,+39.8983,-75.2117,Subordinate
8545120,Market Street Bridge,Pennsylvania,+39.9550,-75.1800,Subordinate
8538601,"Westville, Rt. 47 Bridge, Big Timber Creek, N.J.",Pennsylvania,+39.8733,-75.1233,Subordinate
8545530,"Philadelphia, Municipal Pier 11, Pa.",Pennsylvania,+39.9533,-75.1383,Harmonic
8545240,Philadelphia,Pennsylvania,+39.9333,-75.1417,Harmonic
8538752,"Pavonia, Cooper River, Rr. Bridge, N.J.",Pennsylvania,+39.9467,-75.1050,Subordinate
8546252,"Bridesburg, Philadelphia, Pa.",Pennsylvania,+39.9833,-75.0750,Subordinate
8538853,"Palmyra, Pennsauken Creek, Route 73 Bridge, N.J.",Pennsylvania,+39.9933,-75.0283,Subordinate
8538875,"Pompeston Creek, N.J.",Pennsylvania,+40.0133,-75.0083,Subordinate
8538921,Bridgeboro,Pennsylvania,+40.0283,-74.9317,Subordinate
8538848,North Branch,Pennsylvania,+39.9983,-74.8183,Subordinate
8538824,"Hainesport, South Branch",Pennsylvania,+39.9783,-74.8233,Subordinate
8547333,"Cornwells Heights, Pa.",Pennsylvania,+40.0683,-74.9383,Subordinate
8539094,"Burlington, Delaware River",Pennsylvania,+40.0817,-74.8697,Harmonic
8539058,"Assiscunk Creek, Route 130 Bridge, N.J.",Pennsylvania,+40.0733,-74.8483,Subordinate
8549424,"Edgely, Pa.",Pennsylvania,+40.1283,-74.8233,Subordinate
8539487,"Fieldsboro, N.J.",Pennsylvania,+40.1367,-74.7367,Harmonic
8548989,Newbold,Pennsylvania,+40.1367,-74.7517,Harmonic
8539993,"Trenton, N.J.",Pennsylvania,+40.1883,-74.7550,Harmonic
8570280,Ocean City (Fishing Pier),Maryland,+38.3267,-75.0833,Harmonic
8570283,Ocean City Inlet,Maryland,+38.3283,-75.0917,Harmonic
8570282,Ocean City,Maryland,+38.3317,-75.0900,Subordinate
8570255,"Keydash, Isle Of Wight Bay",Maryland,+38.3417,-75.0850,Subordinate
8630413,"Assateague Beach, Toms Cove",Maryland,+37.8650,-75.3683,Subordinate
8630316,Harbor Of Refuge,Maryland,+37.9033,-75.4067,Subordinate
8630308,Chincoteague Channel (South End),Maryland,+37.9067,-75.4050,Harmonic
8630371,"Wishart Point, Bogues Bay",Maryland,+37.8817,-75.4917,Subordinate
8630249,"Chincoteague Island, Uscg Station",Maryland,+37.9317,-75.3833,Subordinate
8630229,"Chincoteague Island, Lewis Creek",Maryland,+37.9383,-75.3733,Subordinate
8630225,"Chincoteague Island, Oyster Bay",Maryland,+37.9417,-75.3467,Subordinate
8630194,"Chincoteague Island, Blake Cove",Maryland,+37.9517,-75.3550,Subordinate
8630111,Jesters Island,Maryland,+37.9817,-75.3017,Subordinate
8630055,Franklin City,Maryland,+38.0067,-75.3817,Subordinate
8570649,Public Landing,Maryland,+38.1483,-75.2850,Harmonic
8570536,"South Point, Sinepuxent Neck",Maryland,+38.2150,-75.1917,Harmonic
8573777,"Saxis, Starling Creek, Pocomoke Sound",Maryland,+37.9217,-75.7283,Subordinate
8571072,Ape Hole Creek,Maryland,+37.9617,-75.8217,Subordinate
8571097,Shelltown,Maryland,+37.9800,-75.6383,Subordinate
8571359,Snow Hill,Maryland,+38.1783,-75.3967,Harmonic
8571091,"Crisfield, Little Annemessex River",Maryland,+37.9767,-75.8633,Harmonic
